country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,gas_energy_per_capita,hydro_elec_per_capita,low_carbon_energy_per_capita,oil_energy_per_capita,renewables_energy_per_capita,renewables_consumption,fossil_fuel_consumption
Poland,2022,1053479337984.0,39857144.0,1198.322,12580.693,4498.604,51.685,2817.173,10168.948,2817.173,112.284,1086.037
Romania,1991,114092097536.0,22842488.0,624.444,5337.03,12116.27,638.722,1888.435,7995.225,1888.435,43.137,581.308
Romania,1992,108239806464.0,22800964.0,550.674,5264.32,10810.738,513.136,1517.618,6558.665,1517.618,34.603,516.071
Romania,1993,113423130624.0,22721662.0,535.222,5225.053,10429.331,562.019,1661.764,6239.429,1661.764,37.758,497.464
Romania,1994,121572614144.0,22632776.0,504.851,5253.145,9536.656,576.597,1704.47,5811.913,1704.47,38.577,466.274
Romania,1995,134463635456.0,22533138.0,554.803,5453.044,9930.374,740.687,2190.597,7047.617,2190.597,49.361,505.442
Romania,1996,144370663424.0,22417872.0,551.402,5477.218,10073.971,703.01,2253.566,6791.761,2078.135,46.587,500.881
Romania,1997,143287533568.0,22289540.0,523.325,5005.925,8316.243,785.57,3011.799,7144.546,2324.365,51.809,456.194
Romania,1998,142127284224.0,22161240.0,478.845,4243.184,7863.797,851.938,3200.128,6300.218,2520.622,55.86,407.926
Romania,1999,146476892160.0,22039006.0,421.171,3709.12,7245.869,829.892,3123.223,5032.04,2453.982,54.083,352.338
Romania,2000,156815900672.0,21919882.0,420.332,3902.228,7258.114,674.274,2699.826,5315.661,1993.55,43.698,361.152
Romania,2001,171448598528.0,21797588.0,425.105,4058.186,7032.028,684.479,2715.593,5696.582,2011.26,43.841,365.912
Romania,2002,185753403392.0,21653530.0,441.307,4399.762,7319.926,741.219,2876.509,5784.167,2163.398,46.845,379.02
Romania,2003,199208615936.0,21481322.0,441.245,4963.264,7974.474,617.28,2426.082,5177.024,1790.5,38.462,389.129
Romania,2004,222641553408.0,21289292.0,457.324,4924.629,7613.734,775.507,2956.366,5986.705,2235.748,47.597,394.386
Romania,2005,237715210240.0,21092264.0,458.296,4740.229,7677.068,958.171,3467.799,5843.053,2744.141,57.88,385.152
Romania,2006,267838078976.0,20909406.0,467.623,5416.418,7897.426,878.074,3234.128,5816.252,2498.677,52.246,399.999
Romania,2007,296749072384.0,20744226.0,451.192,5505.565,7154.858,769.853,3213.529,5876.299,2205.181,45.745,384.53
Romania,2008,330879238144.0,20597516.0,452.447,5334.977,6865.61,835.052,3880.085,5885.436,2410.435,49.649,372.527
Romania,2009,318474878976.0,20466318.0,395.305,4280.771,6012.293,758.808,3751.064,5270.792,2212.248,45.277,318.535
Romania,2010,326789267456.0,20335212.0,398.933,4027.24,6170.037,977.615,4360.798,5059.767,2838.458,57.721,310.255
Romania,2011,341004451840.0,20220286.0,408.675,4721.251,6387.236,728.476,3874.927,5227.738,2337.011,47.255,330.323
Romania,2012,339489751040.0,20137112.0,392.96,4370.307,6224.378,599.391,3635.669,5283.881,2137.476,43.043,319.748
Romania,2013,354085470208.0,20066550.0,366.62,3406.442,5702.375,745.519,4323.129,4838.281,2808.888,56.365,279.87
Romania,2014,363278368768.0,19995836.0,380.507,3380.092,5437.694,940.196,5000.775,5210.732,3482.842,69.642,280.512
Romania,2015,377295405056.0,19906078.0,382.464,3521.014,5209.878,835.423,5161.111,5321.438,3650.031,72.658,279.727
Romania,2016,345273794560.0,19797820.0,382.57,3150.8,5300.892,910.706,5269.786,5602.367,3805.366,75.338,278.24
Romania,2017,369827774464.0,19698852.0,388.997,3173.286,5731.435,735.576,4948.338,5894.134,3456.309,68.085,291.52
Romania,2018,386236481536.0,19606778.0,396.421,3040.866,5897.444,900.709,5193.544,6086.736,3720.367,72.944,294.593
Romania,2019,386236481536.0,19524212.0,387.342,2959.454,5518.778,797.984,5022.347,6338.468,3560.961,69.525,289.284
Romania,2020,386236481536.0,19442040.0,369.376,2145.945,5792.886,791.069,5084.77,5975.211,3598.488,69.962,270.517
Romania,2021,386236481536.0,19328558.0,387.261,2438.216,5985.421,900.74,5292.005,6320.064,3826.113,73.953,284.974
Romania,2022,386236481536.0,19659270.0,360.686,2331.516,4969.307,723.832,4732.531,6313.515,3321.369,65.296,267.648
Russia,1991,1777486528512.0,148455408.0,9938.643,13087.506,28625.08,1132.286,5642.807,19591.598,3349.486,497.249,9100.938
Russia,1992,1555013173248.0,148725600.0,9566.619,12275.671,27657.975,1160.486,5715.156,18675.158,3432.828,510.549,8716.629
Russia,1993,1449494315008.0,148897280.0,8919.131,11067.158,27545.75,1170.532,5733.78,15554.541,3462.469,515.552,8065.386
Russia,1994,1295583412224.0,148829120.0,8138.424,9683.758,25890.102,1182.067,5361.59,13747.561,3496.594,520.395,7340.464
Russia,1995,1270544072704.0,148557456.0,7702.033,9345.514,25070.781,1186.445,5410.606,12018.581,3509.5,521.362,6898.247
Russia,1996,1254719356928.0,148233408.0,7413.202,9192.509,25265.768,1040.987,5166.345,10385.712,3079.347,456.462,6647.377
Russia,1997,1299740884992.0,147939968.0,7011.005,8492.959,23347.865,1064.175,5228.925,10321.129,3147.914,465.702,6237.438
Russia,1998,1259447386112.0,147672720.0,6997.946,7966.607,24349.131,1073.299,5167.865,9904.612,3174.916,468.848,6234.794
Russia,1999,1369025019904.0,147336384.0,7086.538,8049.557,24329.775,1089.29,5569.348,10148.994,3222.207,474.748,6265.97
Russia,2000,1540482793472.0,146844848.0,7214.09,8376.573,24937.293,1117.37,5831.424,9982.006,3305.59,485.409,6357.776
Russia,2001,1650354421760.0,146235520.0,7328.268,8205.312,25449.959,1189.177,6135.648,10321.854,3495.852,511.218,6431.018
Russia,2002,1773704445952.0,145590144.0,7298.46,8276.242,25872.281,1114.224,5979.513,10002.146,3254.817,473.869,6427.902
Russia,2003,1946812547072.0,144946720.0,7448.467,8364.546,26602.549,1074.602,6008.527,10412.0,3121.991,452.522,6577.551
Russia,2004,2135166287872.0,144353648.0,7514.088,8047.956,27406.236,1217.981,6287.813,10311.322,3515.823,507.522,6606.419
Russia,2005,2320883253248.0,143800048.0,7503.902,7648.833,27844.291,1200.834,6301.599,10388.168,3445.996,495.534,6597.732
Russia,2006,2565919997952.0,143338672.0,7836.936,7872.004,29422.355,1209.374,6429.673,10950.23,3449.745,494.482,6915.315
Russia,2007,2852284792832.0,143117680.0,7878.334,7631.786,29962.559,1237.094,6541.834,10911.769,3507.298,501.956,6942.083
Russia,2008,3070320967680.0,143086544.0,7914.625,8186.333,29544.896,1151.471,6318.871,11263.458,3245.493,464.386,7010.48
Russia,2009,2897514594304.0,143163648.0,7522.19,7486.181,27785.637,1216.65,6469.722,10801.057,3407.627,487.848,6595.961
Russia,2010,3099422883840.0,143242592.0,7814.577,7351.288,29594.564,1162.224,6404.784,11204.207,3236.115,463.549,6897.14
Russia,2011,3300296753152.0,143364544.0,8080.629,7626.835,30386.602,1156.771,6341.418,12009.358,3148.096,451.325,7171.495
Russia,2012,3421750689792.0,143629360.0,8128.429,7969.747,29842.498,1155.056,6382.218,12398.621,3129.969,449.555,7211.754
Russia,2013,3473313366016.0,143956864.0,8032.607,7312.695,29513.523,1258.363,6572.769,12399.719,3438.772,495.035,7086.412
Russia,2014,3559951171584.0,144285072.0,8057.55,7057.053,29261.395,1214.748,6527.363,12998.845,3270.588,471.897,7115.749
Russia,2015,3463078477824.0,144668384.0,7930.555,7405.596,28249.074,1161.207,6636.511,12527.673,3144.888,454.966,6970.462
Russia,2016,3461967511552.0,145109152.0,8092.628,7153.08,28988.273,1272.215,6908.601,12719.29,3427.927,497.423,7090.127
Russia,2017,3524075192320.0,145452544.0,8141.66,6710.82,29638.572,1271.961,6981.887,12643.403,3415.267,496.759,7126.127
Russia,2018,3613410459648.0,145652288.0,8441.753,6919.602,31204.402,1312.303,7061.719,12772.532,3495.718,509.159,7413.197
Russia,2019,3613410459648.0,145742288.0,8378.17,6798.025,30486.193,1336.057,7187.398,13014.581,3560.292,518.885,7330.662
Russia,2020,3613410459648.0,145617328.0,8075.289,6278.334,29081.938,1459.922,7651.816,12443.457,3915.022,570.095,6961.051
Russia,2021,3613410459648.0,145102752.0,8745.49,6558.683,32708.826,1478.263,7839.741,13163.769,3991.331,579.153,7607.923
Russia,2022,3613410459648.0,144713312.0,8025.717,6131.82,28196.805,1351.085,7588.871,13541.931,3721.569,538.561,6927.507
Saudi Arabia,1991,279282647040.0,16654283.0,972.452,6192.3017383911065,20061.807,1513.6776885768986,8298.862918900804,38328.715,5680.4288123324395,236.01186595174258,972.452
Saudi Arabia,1992,306153193472.0,17281352.0,981.756,6192.3017383911065,21027.0,1513.6776885768986,8298.862918900804,35783.156,5680.4288123324395,236.01186595174258,981.756
Saudi Arabia,1993,318108073984.0,17846472.0,1002.85,6192.3017383911065,21314.016,1513.6776885768986,8298.862918900804,34879.18,5680.4288123324395,236.01186595174258,1002.85
Saudi Arabia,1994,336600596480.0,18367526.0,1159.58,6192.3017383911065,22121.377,1513.6776885768986,8298.862918900804,41010.715,5680.4288123324395,236.01186595174258,1159.58
Saudi Arabia,1995,354480717824.0,18888862.0,1130.006,6192.3017383911065,21591.295,1513.6776885768986,8298.862918900804,38232.629,5680.4288123324395,236.01186595174258,1130.006
Saudi Arabia,1996,381901504512.0,19410278.0,1168.553,6192.3017383911065,21735.648,1513.6776885768986,8298.862918900804,38467.137,5680.4288123324395,236.01186595174258,1168.553
Saudi Arabia,1997,404884848640.0,19938380.0,1190.249,6192.3017383911065,21603.059,1513.6776885768986,8298.862918900804,38093.316,5680.4288123324395,236.01186595174258,1190.249
Saudi Arabia,1998,436679278592.0,20472576.0,1252.577,6192.3017383911065,21726.137,1513.6776885768986,8298.862918900804,39457.027,5680.4288123324395,236.01186595174258,1252.577
Saudi Arabia,1999,440714592256.0,21009664.0,1275.43,6192.3017383911065,20890.387,1513.6776885768986,8298.862918900804,39816.453,5680.4288123324395,236.01186595174258,1275.43
Saudi Arabia,2000,488694415360.0,21547398.0,1334.88,6192.3017383911065,21960.656,1513.6776885768986,8298.862918900804,39990.191,5680.428812332439,236.0118659517426,1334.88
Saudi Arabia,2001,507467235328.0,22085932.0,1422.332,4.155,23094.111,1513.6776885768986,8298.862918900804,41301.656,5680.428812332439,236.0118659517426,1422.332
Saudi Arabia,2002,518914113536.0,22623412.0,1481.383,6.374,23809.404,1513.6776885768986,8298.862918900804,41664.293,5680.428812332439,236.0118659517426,1481.383
Saudi Arabia,2003,608022953984.0,23150850.0,1569.191,7.928,24645.748,1513.6776885768986,8298.862918900804,43127.465,5680.428812332439,236.0118659517426,1569.191
Saudi Arabia,2004,691927973888.0,23661804.0,1702.448,6.925,26369.926,1513.6776885768986,8298.862918900804,45572.34,5680.428812332439,236.0118659517426,1702.448
Saudi Arabia,2005,770496462848.0,24397652.0,1811.106,13.334,27739.553,1513.6776885768986,8298.862918900804,46479.906,5680.428812332439,236.0118659517426,1811.106
Saudi Arabia,2006,835772416000.0,25382870.0,1900.17,9.082,27494.113,1513.6776885768986,8298.862918900804,47357.133,5680.428812332439,236.0118659517426,1900.17
Saudi Arabia,2007,898734227456.0,26400066.0,1944.057,24.438,26779.857,1513.6776885768986,8298.862918900804,46834.043,5680.428812332439,236.0118659517426,1944.057
Saudi Arabia,2008,1008968663040.0,27437352.0,2128.464,27.205,27851.812,1513.6776885768986,8298.862918900804,49696.328,5680.428812332439,236.0118659517426,2128.462
Saudi Arabia,2009,1045205417984.0,28483800.0,2205.138,9.601,26164.873,1513.6776885768986,8298.862918900804,51242.742,5680.428812332439,236.0118659517426,2205.136
Saudi Arabia,2010,1159438139392.0,29411930.0,2451.107,26.725,28314.02,1513.6776885768986,8298.862918900804,54996.027,5680.428812332439,236.0118659517426,2451.095
Saudi Arabia,2011,1355526832128.0,30150952.0,2557.291,25.394,29069.396,1513.6776885768986,8298.862918900804,55720.973,5680.428812332439,236.0118659517426,2557.276
Saudi Arabia,2012,1438371676160.0,30821554.0,2714.21,29.128,30616.072,1513.6776885768986,8298.862918900804,57414.605,5680.428812332439,236.0118659517426,2714.14
Saudi Arabia,2013,1486736457728.0,31482502.0,2731.22,36.496,30184.545,1513.6776885768986,8298.862918900804,56528.879,5680.428812332439,236.0118659517426,2731.104
Saudi Arabia,2014,1550550827008.0,32125570.0,2931.717,49.583,30275.26,1513.6776885768986,8298.862918900804,60929.348,5680.428812332439,236.0118659517426,2931.593
Saudi Arabia,2015,1621729738752.0,32749838.0,3056.625,31.647,30298.621,1513.6776885768986,8298.862918900804,62998.492,5680.428812332439,236.0118659517426,3056.502
Saudi Arabia,2016,1649723179008.0,33416272.0,3179.844,25.596,31516.684,1513.6776885768986,8298.862918900804,63612.598,5680.428812332439,236.0118659517426,3179.721
Saudi Arabia,2017,1637482233856.0,34193120.0,3181.819,39.176,31950.934,1513.6776885768986,8298.862918900804,61058.824,5680.428812332439,236.0118659517426,3181.633
Saudi Arabia,2018,1677338607616.0,35018132.0,3101.677,31.826,32011.988,1513.6776885768986,8298.862918900804,56517.242,5680.428812332439,236.0118659517426,3101.243
Saudi Arabia,2019,1677338607616.0,35827364.0,2973.287,32.728,31023.773,1513.6776885768986,8298.862918900804,51917.129,5680.428812332439,236.0118659517426,2972.727
Saudi Arabia,2020,1677338607616.0,35997108.0,2890.927,28.563,31405.301,1513.6776885768986,8298.862918900804,48860.586,5680.428812332439,236.0118659517426,2890.368
Saudi Arabia,2021,1677338607616.0,35950396.0,2987.546,35.574,31838.504,1513.6776885768986,8298.862918900804,51166.969,5680.428812332439,236.0118659517426,2985.358
Saudi Arabia,2022,1677338607616.0,36408824.0,3193.319,35.126,33057.297,1513.6776885768986,8298.862918900804,54554.93,5680.428812332439,236.0118659517426,3191.137
Singapore,1991,74503577600.0,3120627.0,278.315,47.301,9783.969942948717,1513.6776885768986,250.62,88887.664,250.62,0.782,2116.086500986193
Singapore,1992,80669507584.0,3228234.0,298.587,66.54,3237.064,1513.6776885768986,242.266,88946.641,242.266,0.782,297.805
Singapore,1993,90974445568.0,3334134.0,326.212,71.472,4273.974,1513.6776885768986,234.571,93260.055,234.571,0.782,325.43
Singapore,1994,102035136512.0,3438616.0,373.083,82.972,4144.109,1513.6776885768986,227.443,104043.633,227.443,0.782,372.301
Singapore,1995,110414864384.0,3543878.0,388.941,37.576,4021.019,1513.6776885768986,220.688,105470.789,220.688,0.782,388.159
Singapore,1996,120048672768.0,3651905.0,392.477,0.904,3902.073,1513.6776885768986,214.159,103354.75,214.159,0.782,391.695
Singapore,1997,131444244480.0,3760649.0,412.801,6192.3017383911065,3789.24,1513.6776885768986,207.967,105771.25,207.967,0.782,412.019
Singapore,1998,129944207360.0,3866296.0,418.509,6192.3017383911065,3685.698,1513.6776885768986,202.284,104357.547,202.284,0.782,417.727
Singapore,1999,139396956160.0,3966485.0,414.326,6192.3017383911065,3592.602,1513.6776885768986,197.175,100666.984,197.175,0.782,413.544
Singapore,2000,153483296768.0,4053602.0,443.014,6192.3017383911065,4088.771,1513.6776885768986,8298.862918900804,105007.367,5680.428812332439,236.0118659517426,442.232
Singapore,2001,153706151936.0,4121341.0,500.72,6192.3017383911065,10568.525,1513.6776885768986,8298.862918900804,110559.664,5680.428812332439,236.0118659517426,499.211
Singapore,2002,161957806080.0,4176799.0,482.24,18.753,11271.015,1513.6776885768986,8298.862918900804,103805.602,5680.428812332439,236.0118659517426,480.73
Singapore,2003,171018076160.0,4226417.0,454.274,24.094,12093.438,1513.6776885768986,8298.862918900804,94992.977,5680.428812332439,236.0118659517426,452.694
Singapore,2004,189425549312.0,4270407.0,509.299,18.832,14488.622,1513.6776885768986,8298.862918900804,104396.984,5680.428812332439,236.0118659517426,507.77
Singapore,2005,205871267840.0,4344645.0,536.788,22.486,14237.957,1513.6776885768986,8298.862918900804,108940.25,5680.428812332439,236.0118659517426,535.263
Singapore,2006,226597797888.0,4486581.0,590.98,12.961,18164.521,1513.6776885768986,8298.862918900804,113207.102,5680.428812332439,236.0118659517426,589.468
Singapore,2007,249987809280.0,4663262.0,635.406,20.201,17476.307,1513.6776885768986,8298.862918900804,118423.5,5680.428812332439,236.0118659517426,633.831
Singapore,2008,257280245760.0,4838404.0,677.643,11.778,18010.605,1513.6776885768986,8298.862918900804,121688.922,5680.428812332439,236.0118659517426,675.98
Singapore,2009,258565505024.0,5010707.0,728.327,9.284,18322.047,1513.6776885768986,8298.862918900804,126686.039,5680.428812332439,236.0118659517426,726.64
Singapore,2010,301275578368.0,5163585.0,773.315,17.568,16143.934,1513.6776885768986,8298.862918900804,133237.078,5680.428812332439,236.0118659517426,771.432
Singapore,2011,323579838464.0,5281351.0,802.554,14.093,15691.296,1513.6776885768986,8298.862918900804,135886.172,5680.428812332439,236.0118659517426,800.608
Singapore,2012,336108421120.0,5381003.0,804.334,53.817,16595.42,1513.6776885768986,8298.862918900804,132446.047,5680.428812332439,236.0118659517426,802.282
Singapore,2013,352915685376.0,5478063.0,812.491,559.414,18282.457,1513.6776885768986,8298.862918900804,129057.836,5680.428812332439,236.0118659517426,810.204
Singapore,2014,365521141760.0,5570505.0,828.292,811.103,18650.945,1513.6776885768986,8298.862918900804,128792.391,5680.428812332439,236.0118659517426,825.852
Singapore,2015,372585824256.0,5650020.0,878.403,836.534,20493.115,1513.6776885768986,8298.862918900804,133657.172,5680.428812332439,236.0118659517426,875.679
Singapore,2016,380027207680.0,5711936.0,926.751,867.373,20837.258,1513.6776885768986,8298.862918900804,140054.156,5680.428812332439,236.0118659517426,923.956
Singapore,2017,396507480064.0,5764489.0,949.996,1812.141,21316.119,1513.6776885768986,8298.862918900804,141187.391,5680.428812332439,236.0118659517426,947.196
Singapore,2018,410139852800.0,5814543.0,950.833,954.875,21130.262,1513.6776885768986,8298.862918900804,140961.516,5680.428812332439,236.0118659517426,948.042
Singapore,2019,410139852800.0,5866408.0,930.752,907.756,21390.912,1513.6776885768986,8298.862918900804,135858.062,5680.428812332439,236.0118659517426,927.812
Singapore,2020,410139852800.0,5909874.0,911.635,852.294,21317.477,1513.6776885768986,8298.862918900804,131585.469,5680.428812332439,236.0118659517426,908.674
Singapore,2021,410139852800.0,5941063.0,910.736,908.505,22473.852,1513.6776885768986,8298.862918900804,129376.586,5680.428812332439,236.0118659517426,907.55
Singapore,2022,410139852800.0,5975689.0,878.933,805.652,21854.154,1513.6776885768986,8298.862918900804,123597.898,5680.428812332439,236.0118659517426,873.991
South Africa,1991,237173669888.0,40910964.0,1022.248,18790.877,487.392,48.398,777.324,4931.551,143.112,5.855,990.447
South Africa,1992,236546768896.0,41760756.0,1027.038,18478.697,440.882,18.007,684.339,4989.462,53.248,2.224,998.46
South Africa,1993,244041351168.0,42525444.0,1025.258,18218.021,299.539,3.433,494.243,5097.481,10.152,0.432,1004.24
South Africa,1994,256732102656.0,43267980.0,1069.309,18480.873,294.774,24.822,709.328,5228.659,73.399,3.176,1038.618
South Africa,1995,269822885888.0,43986088.0,1117.516,18863.086,293.533,12.027,764.583,5484.931,35.562,1.564,1083.885
