country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,oil_energy_per_capita,gas_energy_per_capita,hydro_elec_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,renewables_consumption,fossil_fuel_consumption,co2_percentage,co2_valid,oil_price_global,gas_price_global,coal_price_global,electricity_price_household,gas_price_household,coal_price_industrial
Ireland,2017,290581577728.0,4771860.0,182.408,4372.4,17909.738,10517.661,144.598,5425.882,5425.882,25.892,156.516,85.81,True,54.25,63.5,96.5,240.0,105.0,
Ireland,2018,314321666048.0,4834506.0,186.485,3393.325,18352.721,10777.811,142.724,6049.939,6049.939,29.248,157.237,84.32,True,71.06,73.5,107.5,240.0,105.0,
Ireland,2019,314321666048.0,4896021.0,187.375,2398.027,18120.092,10857.561,181.78,6895.195,6895.195,33.759,153.616,81.98,True,64.27,62.5,92.0,240.0,105.0,
Ireland,2020,314321666048.0,4946123.0,176.231,2033.795,15199.396,10731.806,188.026,7665.064,7665.064,37.912,138.318,78.49,True,41.76,38.5,78.5,240.0,105.0,
Ireland,2021,314321666048.0,4986525.0,179.475,2751.748,16396.879,10220.321,150.405,6623.028,6623.028,33.026,146.449,81.6,True,70.68,92.0,138.5,240.0,105.0,
Ireland,2022,314321666048.0,5023108.0,189.68,2350.33,17456.975,10352.098,139.356,7601.997,7601.997,38.186,151.494,79.87,True,100.78,145.0,265.0,240.0,105.0,
Israel,1991,97249247232.0,4942821.0,131.28,6038.75,20464.334,53.044,1.214,3.589,3.589,0.018,131.262,99.99,True,20.01,25.5,42.5,,,
Israel,1992,103872339968.0,5079388.0,153.199,7232.634,22867.168,44.145,5.709,16.883,16.883,0.086,153.113,99.94,True,19.31,24.0,44.0,,,
Israel,1993,107432747008.0,5213005.0,166.368,7962.118,23894.371,42.857,4.988,14.748,14.748,0.077,166.291,99.95,True,17.04,22.5,41.5,,,
Israel,1994,114590285824.0,5346294.0,173.571,8228.554,24185.758,38.594,4.302,12.721,12.721,0.068,173.503,99.96,True,15.84,23.0,42.0,,,
Israel,1995,125242884096.0,5478738.0,195.21,8764.612,26808.551,43.896,4.563,13.493,13.493,0.074,195.137,99.96,True,17.04,24.5,43.5,,,
Israel,1996,132362215424.0,5612491.0,202.298,10372.115,25632.613,26.908,4.276,12.645,12.645,0.071,202.227,99.96,True,20.64,26.0,45.0,,,
Israel,1997,137269043200.0,5743280.0,221.214,11021.958,27450.875,31.394,4.353,12.872,12.872,0.074,221.141,99.97,True,19.12,27.5,42.5,,,
Israel,1998,142513438720.0,5869504.0,232.795,11577.4,28052.408,19.309,4.259,12.595,12.595,0.074,232.721,99.97,True,12.78,25.0,38.0,,,
Israel,1999,147072876544.0,5994091.0,241.273,11134.484,29083.969,17.008,5.505,16.279,16.279,0.098,241.175,99.96,True,17.85,26.5,36.0,,,
Israel,2000,159558369280.0,6116955.0,227.372,11892.284,25248.52,14.982,4.904,14.986,14.986,0.092,227.28,99.96,True,28.52,42.5,38.5,,,
